index,szum
708,0.32320381163240114
709,0.2851573774406829
710,0.33351537066880427
711,0.48736291035951684
712,0.2783102159622812
713,0.1745403416392761
714,0.2051779424605525
715,0.26573160224966547
716,0.22038566345702798
717,0.36422166520550503
718,0.24022313361112294
719,0.3380729982290412
720,0.3443950495434876
721,0.46540919342344506
722,0.1496561321501079
723,0.17828192272347532
724,0.2822185284276446
725,0.16713590515243568
726,0.3616725330746299
727,0.30927820921842214
728,0.13144062173912568
729,0.07275536330742971
730,0.337787138853734
731,0.06921133871580899
732,0.16904795765066774
733,0.3415299406418875
734,0.1631693088313885
735,0.1797087052868197
736,0.23598756531543774
737,0.3313450683705389
738,0.2246461410084557
739,0.26764875634580176
740,0.007768274248875852
741,0.05810598922797708
742,0.1275583503436479
743,0.20754876517754062
744,0.36550147543243855
745,0.2395484745061734
746,0.5106156176590927
747,0.3003310070164961
748,0.34576632620166803
749,0.26533643744440405
750,0.20935694015127637
751,0.12196990310913643
752,0.10973489693716743
753,0.10505908099039944
754,0.3108410311167714
755,0.3658269340372531
756,0.46607126990197395
757,0.24309079960260785
758,0.30705986500057736
759,0.24892038678527145
760,0.28212498494894417
761,0.20644566155377303
762,0.15244962136319934
763,0.1587858638183128
764,0.33999426992343795
765,0.3006433871742188
766,0.25904644314466946
767,0.3623839545693018
768,0.3322987524949271
769,0.2211331019778388
770,0.3200216879335829
771,0.2568937953465336
772,0.12962477254970006
773,0.2857434869844328
774,0.13412434585738015
775,0.266216505463809
776,0.2285606687969927
777,0.22755083841286092
778,0.2868870946612319
779,0.1755953576087939
780,0.23653153044848801
781,0.23480589606401236
782,0.33883538711650585
783,0.3755825634800553
784,0.11951176218843497
785,0.2729844447546589
786,0.29812862444778176
787,0.270571767525765
788,0.3854640341658594
789,0.35801974780159834
790,0.21387218093994145
791,0.327054957187007
792,0.23381751383113375
793,0.41231257321391
794,0.3209679099672764
795,0.33816248662636644
796,0.20181913100860685
797,0.26414437004336777
798,0.22103253675437268
799,0.20333912182129787
800,0.20305465195537648
801,0.318474171477269
802,0.20752510349531245
803,0.2902165232472757
804,0.24975330703037893
805,0.34897552662128967
806,0.33646403039942296
807,0.22358768463800618
808,0.18716703270558
809,0.18432227793462339
810,0.34744175928741006
811,0.225708313481683
812,0.1131912683145195
813,0.23585536903178286
814,0.2597767794776344
815,0.23089280148348276
816,0.2889638040799097
817,0.4009212734919354
818,0.3509727075298847
819,0.27824224089803373
820,0.247562380706559
821,0.19255204410681093
822,0.3392119180338878
823,0.22068796183250838
824,0.18560185266239368
825,0.3657959669625745
826,0.31350490448988694
827,0.2527511004342201
828,0.24437433624366556
829,0.26390974030592085
830,0.26230992915429935
831,0.30043220406102106
832,0.34621006587448133
833,0.208806333865104
834,0.41780494666007534
835,0.26678789561167543
836,0.32361653600922424
837,0.28524246476819437
838,0.2575487815458978
839,0.15960538348570658
840,0.24024867736022296
841,0.26047217753980617
842,0.24373545812805045
843,0.157527503003209
844,0.3797015574329564
845,0.14207651930780607
846,0.1803768329480795
847,0.2313008368655058
848,0.3922023167419688
849,0.26194373307178287
850,0.24554115824337114
851,0.22253679133955412
