index,szum
1015,0.0252543151405096
1016,0.02781221142840153
1017,0.008735393446181076
1018,0.005590322840526477
1019,0.014716134879422195
1020,0.0027495993161272938
1021,0.0242592459313462
1022,0.022488794475733855
1023,0.012205726542829568
1024,0.02459182735630377
1025,0.024315567604529194
1026,0.016401894343742122
1027,0.003255162444450926
1028,0.007555367058135502
1029,0.004726374119283895
1030,0.019499075203860388
1031,0.006487920909004098
1032,0.05730765091843631
1033,0.022460922318256554
1034,0.027419074412355957
1035,0.0117186602657606
1036,0.011753483258099962
1037,0.025728475627258888
1038,0.0113108449074617
1039,0.00973091182773673
1040,0.01698248095936345
1041,0.03607167208032033
1042,0.016032791037068138
1043,0.02816783990267169
1044,0.026143807158143777
1045,0.0018591974426674575
1046,0.024270993403147968
1047,0.048020006131158234
1048,0.03536050696285332
1049,0.0396871684070333
1050,0.05378033381811294
1051,0.04271607465887654
1052,0.03359367104964998
1053,0.05200621217139142
1054,0.027785012885937717
1055,0.033869983188679606
1056,0.006609598891954714
1057,0.03529101590932833
1058,0.03236213978879534
1059,0.046804503491117734
1060,0.03147043252980792
1061,0.014906400174531894
1062,0.03909827523896903
1063,0.009729538220837579
1064,0.017521114323734148
1065,0.0075565081028759985
1066,0.04875618916602157
1067,0.038580160838525626
1068,0.04581262624295694
1069,0.05156797906565398
1070,0.04721856547799994
1071,0.04112168691200653
1072,0.016092781138554932
1073,0.006593746664246578
1074,0.05706280326463053
1075,0.00593299230277732
1076,0.0007300366813884555
1077,0.0548089433458027
1078,0.02759486246036781
1079,0.03953560593541543
1080,0.0349555117238944
1081,0.04624517653730826
1082,0.055773180129034275
1083,0.03993359744347971
1084,0.03567618556871052
1085,0.015620043063767788
1086,0.03588723135587017
1087,0.03436820122173257
1088,0.018891605339699174
1089,0.025956157261897688
1090,0.04192460883753035
1091,0.025027523157608197
1092,0.016428295931315166
1093,0.04038245104439484
1094,0.028714602464697793
1095,0.021681276952212093
1096,0.019574432635724167
1097,0.030087290110953863
1098,0.041831399405994674
1099,0.03243450582869956
1100,0.018969511304901574
1101,0.010941527134606069
1102,0.021236726800801846
1103,0.005036475678439239
1104,0.03293609306014746
1105,0.063274972605947
1106,0.013925461250473968
1107,0.029019167800127636
1108,0.021038480908520965
1109,0.03840065375000514
1110,0.0017285267858221233
1111,0.041694411280358626
1112,0.004164496704985331
1113,0.017164780279942195
1114,0.00838905358443813
1115,0.02509375135319507
1116,0.004489778545429776
1117,0.02256519134542761
1118,0.009264226355402099
1119,0.030475349871010814
1120,0.04450057702943739
1121,0.005663894113027744
1122,0.02259086318914827
1123,0.015802925869704543
1124,0.005941134464533041
1125,0.008396678368695827
1126,0.0036315491829173353
1127,0.03064073014041643
1128,0.002824530350223362
1129,0.01647748397676134
1130,0.017970918877561273
1131,0.020046664107043765
1132,0.0020240527475173763
1133,0.02574287881524212
1134,0.013591614217336337
1135,0.002608971661287775
1136,0.014757453151758774
1137,0.017815471604105775
1138,0.015131511799719097
1139,0.019772345034969906
1140,0.00045797010796931457
1141,0.005689872921076309
1142,0.015220681728095186
1143,0.001635983898310144
1144,0.010707635535419514
1145,0.006187526208243036
1146,0.010502104620151529
1147,0.00302431707890498
1148,0.009919167682077719
1149,1.882762354757891e-05
1150,0.009613893902421266
1151,0.03909049481330571
1152,0.003332687284443766
1153,0.003077202218793281
1154,0.0002538427498564994
1155,0.0033638109519678037
1156,0.005562549417467127
1157,0.012041484897338752
1158,0.013761456863197387
1159,0.01921511444983389
1160,0.04169379567614574
1161,0.0017438198169578627
1162,0.015522525502490978
1163,0.007455515392698634
1164,0.00839764207392427
1165,0.0012801606699147155
1166,0.0054684347549111955
1167,0.005546983260311501
1168,0.015378679677000039
1169,0.008116253821718527
1170,0.006408429200584912
1171,0.01809037948255897
1172,0.01062800228397938
1173,0.02949643903110497
1174,0.009802505021943003
1175,0.017464669363711063
1176,0.012526773172784847
1177,0.01645404730534826
1178,0.05285580586428433
